location,parameter,value,unit,date,latitude,longitude
Manali (Urban),no2,42.34458149090408,µg/m³,2025-11-06 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,15.009926304858444,µg/m³,2025-11-06 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,72.88062278514366,µg/m³,2025-11-06 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,1.7142232560441248,mg/m³,2025-11-06 07:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,62.32958270530689,µg/m³,2025-11-06 07:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,181.447849571257,µg/m³,2025-11-06 07:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,71.96761793117298,µg/m³,2025-11-06 07:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,9.223470064700056,µg/m³,2025-11-06 07:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,40.36739935062397,µg/m³,2025-11-06 07:30:40.011691,13.1027,80.2907
Adyar (Urban),co,0.6900567930474291,mg/m³,2025-11-06 07:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,70.03250135815262,µg/m³,2025-11-06 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,133.48589015212124,µg/m³,2025-11-06 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,45.2818145011168,µg/m³,2025-11-06 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,13.554692839363092,µg/m³,2025-11-06 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,25.62633278444674,µg/m³,2025-11-06 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,2.568286948510107,mg/m³,2025-11-06 07:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,121.57839115420192,µg/m³,2025-11-06 07:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,110.21722280247621,µg/m³,2025-11-06 07:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,89.75995939104462,µg/m³,2025-11-06 07:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,12.414144408017968,µg/m³,2025-11-06 07:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,17.377413429800395,µg/m³,2025-11-06 07:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.9218511103870735,mg/m³,2025-11-06 07:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,71.98296341544159,µg/m³,2025-11-06 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,95.55170755657674,µg/m³,2025-11-06 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,45.16700884655537,µg/m³,2025-11-06 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,14.87493997968832,µg/m³,2025-11-06 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,68.21137605224507,µg/m³,2025-11-06 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,1.1343309823197527,mg/m³,2025-11-06 08:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,137.20022982244447,µg/m³,2025-11-06 08:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,107.11931382873388,µg/m³,2025-11-06 08:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,44.122013976841195,µg/m³,2025-11-06 08:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,27.268870634387376,µg/m³,2025-11-06 08:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,53.8603233242391,µg/m³,2025-11-06 08:30:40.011691,13.1027,80.2907
Adyar (Urban),co,0.9046311858030383,mg/m³,2025-11-06 08:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,50.83486922570305,µg/m³,2025-11-06 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,223.3041964115155,µg/m³,2025-11-06 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,15.129419782029865,µg/m³,2025-11-06 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,6.465857871234236,µg/m³,2025-11-06 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,73.75343385916787,µg/m³,2025-11-06 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,2.956807284091494,mg/m³,2025-11-06 08:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,73.18053426864745,µg/m³,2025-11-06 08:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,98.17202971019809,µg/m³,2025-11-06 08:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,35.774281582860105,µg/m³,2025-11-06 08:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,11.11888334128681,µg/m³,2025-11-06 08:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,63.34750580541963,µg/m³,2025-11-06 08:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.848763751515306,mg/m³,2025-11-06 08:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,88.98616265501728,µg/m³,2025-11-06 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,215.61478703951815,µg/m³,2025-11-06 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,57.48661402414297,µg/m³,2025-11-06 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,5.466103776968863,µg/m³,2025-11-06 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,35.163470728513644,µg/m³,2025-11-06 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,3.616685865314665,mg/m³,2025-11-06 09:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,98.95474561040082,µg/m³,2025-11-06 09:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,68.38847454169917,µg/m³,2025-11-06 09:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,85.09483226825209,µg/m³,2025-11-06 09:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,6.307885060913314,µg/m³,2025-11-06 09:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,44.26867401113625,µg/m³,2025-11-06 09:30:40.011691,13.1027,80.2907
Adyar (Urban),co,3.029791473376884,mg/m³,2025-11-06 09:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,116.43275076538208,µg/m³,2025-11-06 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,62.910353249700954,µg/m³,2025-11-06 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,40.48239753589043,µg/m³,2025-11-06 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,21.67109066106796,µg/m³,2025-11-06 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,12.235285846039284,µg/m³,2025-11-06 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,3.486966484917,mg/m³,2025-11-06 09:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,142.544670717684,µg/m³,2025-11-06 09:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,83.09097124050712,µg/m³,2025-11-06 09:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,19.79382332950754,µg/m³,2025-11-06 09:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,23.873591051118467,µg/m³,2025-11-06 09:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,51.66729518288573,µg/m³,2025-11-06 09:30:40.011691,13.0927,80.2607
Velachery (Urban),co,2.60562463680077,mg/m³,2025-11-06 09:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,111.35724757163253,µg/m³,2025-11-06 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,219.83164640415632,µg/m³,2025-11-06 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,77.55683805755967,µg/m³,2025-11-06 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,13.993184903825362,µg/m³,2025-11-06 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,73.47991084943978,µg/m³,2025-11-06 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,3.20406752479043,mg/m³,2025-11-06 10:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,68.17915993422417,µg/m³,2025-11-06 10:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,146.95174211888582,µg/m³,2025-11-06 10:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,51.28644659545739,µg/m³,2025-11-06 10:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,22.37003713584064,µg/m³,2025-11-06 10:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,37.01816985284282,µg/m³,2025-11-06 10:30:40.011691,13.1027,80.2907
Adyar (Urban),co,3.0811695001577224,mg/m³,2025-11-06 10:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,38.40837666134881,µg/m³,2025-11-06 10:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,60.44541190442233,µg/m³,2025-11-06 10:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,15.950963973641848,µg/m³,2025-11-06 10:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,10.620628864445004,µg/m³,2025-11-06 10:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,63.68501837109337,µg/m³,2025-11-06 10:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,2.445493198225739,mg/m³,2025-11-06 10:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,123.4229093667256,µg/m³,2025-11-06 10:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,138.10846227638442,µg/m³,2025-11-06 10:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,75.28268659767164,µg/m³,2025-11-06 10:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,26.935346635081416,µg/m³,2025-11-06 10:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,48.283545812502894,µg/m³,2025-11-06 10:30:40.011691,13.0927,80.2607
Velachery (Urban),co,3.473346568438935,mg/m³,2025-11-06 10:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,77.12306794692714,µg/m³,2025-11-06 11:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,59.13512379292585,µg/m³,2025-11-06 11:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,29.04516287460719,µg/m³,2025-11-06 11:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,22.69068762082913,µg/m³,2025-11-06 11:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,46.84629396448547,µg/m³,2025-11-06 11:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,0.14589979440197354,mg/m³,2025-11-06 11:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,77.30722556001842,µg/m³,2025-11-06 11:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,97.87239405701632,µg/m³,2025-11-06 11:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,13.335584261333052,µg/m³,2025-11-06 11:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,16.887580574696532,µg/m³,2025-11-06 11:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,51.45390688094992,µg/m³,2025-11-06 11:30:40.011691,13.1027,80.2907
Adyar (Urban),co,1.256414020849446,mg/m³,2025-11-06 11:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,28.40919093598267,µg/m³,2025-11-06 11:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,53.61045445932289,µg/m³,2025-11-06 11:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,56.301539881050296,µg/m³,2025-11-06 11:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,16.6972460758393,µg/m³,2025-11-06 11:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,42.81905890072797,µg/m³,2025-11-06 11:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,2.485464615047071,mg/m³,2025-11-06 11:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,80.15526489538836,µg/m³,2025-11-06 11:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,136.1979955028692,µg/m³,2025-11-06 11:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,54.1410250116539,µg/m³,2025-11-06 11:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,13.935953344803819,µg/m³,2025-11-06 11:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,51.764708041461795,µg/m³,2025-11-06 11:30:40.011691,13.0927,80.2607
Velachery (Urban),co,0.2003991646141138,mg/m³,2025-11-06 11:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,43.68644514020113,µg/m³,2025-11-06 12:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,77.23587009945871,µg/m³,2025-11-06 12:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,42.59584120705784,µg/m³,2025-11-06 12:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,28.026853396806253,µg/m³,2025-11-06 12:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,68.75801426647348,µg/m³,2025-11-06 12:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,2.475434439039179,mg/m³,2025-11-06 12:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,90.20732447930315,µg/m³,2025-11-06 12:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,116.12251195713395,µg/m³,2025-11-06 12:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,20.25027385398821,µg/m³,2025-11-06 12:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,29.48247758744539,µg/m³,2025-11-06 12:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,68.95480192614346,µg/m³,2025-11-06 12:30:40.011691,13.1027,80.2907
Adyar (Urban),co,2.2547943943588145,mg/m³,2025-11-06 12:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,27.91453943890013,µg/m³,2025-11-06 12:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,144.2510127002239,µg/m³,2025-11-06 12:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,11.466386095030176,µg/m³,2025-11-06 12:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,26.10063319594822,µg/m³,2025-11-06 12:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,67.42097597247644,µg/m³,2025-11-06 12:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,1.3222032743450278,mg/m³,2025-11-06 12:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,40.175149232660736,µg/m³,2025-11-06 12:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,48.19820855719301,µg/m³,2025-11-06 12:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,19.75019674734225,µg/m³,2025-11-06 12:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,22.52382965439272,µg/m³,2025-11-06 12:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,52.78070658912679,µg/m³,2025-11-06 12:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.715555825199815,mg/m³,2025-11-06 12:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,78.65420375143717,µg/m³,2025-11-06 13:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,51.70809102771184,µg/m³,2025-11-06 13:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,57.542302199742636,µg/m³,2025-11-06 13:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,25.617451873213895,µg/m³,2025-11-06 13:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,19.02997986727635,µg/m³,2025-11-06 13:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,1.16538116931847,mg/m³,2025-11-06 13:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,30.27790676701013,µg/m³,2025-11-06 13:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,50.04512536948225,µg/m³,2025-11-06 13:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,36.61938388588656,µg/m³,2025-11-06 13:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,10.287113186928988,µg/m³,2025-11-06 13:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,46.81395073218973,µg/m³,2025-11-06 13:30:40.011691,13.1027,80.2907
Adyar (Urban),co,1.1091241632212399,mg/m³,2025-11-06 13:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,68.99685167097053,µg/m³,2025-11-06 13:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,48.347093704838,µg/m³,2025-11-06 13:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,44.4690057397303,µg/m³,2025-11-06 13:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,6.968527938933759,µg/m³,2025-11-06 13:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,60.804529736223124,µg/m³,2025-11-06 13:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,1.7999829080119085,mg/m³,2025-11-06 13:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,85.10010270991197,µg/m³,2025-11-06 13:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,139.06818624517678,µg/m³,2025-11-06 13:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,48.46165694937148,µg/m³,2025-11-06 13:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,26.97675057912662,µg/m³,2025-11-06 13:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,68.18122019429327,µg/m³,2025-11-06 13:30:40.011691,13.0927,80.2607
Velachery (Urban),co,2.4565591770242534,mg/m³,2025-11-06 13:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,77.75025883865334,µg/m³,2025-11-06 14:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,82.81420395475311,µg/m³,2025-11-06 14:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,51.43795281323208,µg/m³,2025-11-06 14:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,14.188910161561099,µg/m³,2025-11-06 14:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,19.358470694621214,µg/m³,2025-11-06 14:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,2.3570254410232057,mg/m³,2025-11-06 14:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,59.94558300606649,µg/m³,2025-11-06 14:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,93.73065292512906,µg/m³,2025-11-06 14:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,45.212325484936855,µg/m³,2025-11-06 14:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,21.547045577949966,µg/m³,2025-11-06 14:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,74.91010291278093,µg/m³,2025-11-06 14:30:40.011691,13.1027,80.2907
Adyar (Urban),co,1.193332616332121,mg/m³,2025-11-06 14:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,81.95663010439276,µg/m³,2025-11-06 14:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,74.13006977101418,µg/m³,2025-11-06 14:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,12.562432004406345,µg/m³,2025-11-06 14:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,10.07369014255025,µg/m³,2025-11-06 14:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,56.480417472717626,µg/m³,2025-11-06 14:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,0.5140118928991444,mg/m³,2025-11-06 14:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,30.322924425519304,µg/m³,2025-11-06 14:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,52.0128020028905,µg/m³,2025-11-06 14:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,19.308482614776153,µg/m³,2025-11-06 14:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,7.3725066223036855,µg/m³,2025-11-06 14:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,64.00092700109167,µg/m³,2025-11-06 14:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.2626619778891854,mg/m³,2025-11-06 14:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,90.29120675733401,µg/m³,2025-11-06 15:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,45.98383460759766,µg/m³,2025-11-06 15:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,24.429677601584977,µg/m³,2025-11-06 15:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,26.49598560678053,µg/m³,2025-11-06 15:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,38.901929486541746,µg/m³,2025-11-06 15:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,0.7534643626674846,mg/m³,2025-11-06 15:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,97.60510604627538,µg/m³,2025-11-06 15:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,86.49022335723481,µg/m³,2025-11-06 15:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,50.731369947617,µg/m³,2025-11-06 15:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,14.463439348692681,µg/m³,2025-11-06 15:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,12.456399188512691,µg/m³,2025-11-06 15:30:40.011691,13.1027,80.2907
Adyar (Urban),co,1.0818549582525743,mg/m³,2025-11-06 15:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,88.0813408608376,µg/m³,2025-11-06 15:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,107.56127410743196,µg/m³,2025-11-06 15:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,48.637415305058646,µg/m³,2025-11-06 15:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,15.426742800811681,µg/m³,2025-11-06 15:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,25.25396223959814,µg/m³,2025-11-06 15:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,2.167417527005263,mg/m³,2025-11-06 15:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,87.52753012305388,µg/m³,2025-11-06 15:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,59.28653626502276,µg/m³,2025-11-06 15:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,11.565684886387686,µg/m³,2025-11-06 15:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,19.86340436885101,µg/m³,2025-11-06 15:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,26.025878622549612,µg/m³,2025-11-06 15:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.769991333967217,mg/m³,2025-11-06 15:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,64.72646170360863,µg/m³,2025-11-06 16:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,81.48160486720019,µg/m³,2025-11-06 16:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,37.09303981051568,µg/m³,2025-11-06 16:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,12.286930555823576,µg/m³,2025-11-06 16:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,31.57438644426656,µg/m³,2025-11-06 16:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,2.1364861660807053,mg/m³,2025-11-06 16:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,72.25026940410369,µg/m³,2025-11-06 16:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,112.92456957784798,µg/m³,2025-11-06 16:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,20.214005147882418,µg/m³,2025-11-06 16:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,24.182094265186237,µg/m³,2025-11-06 16:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,52.31612739140262,µg/m³,2025-11-06 16:30:40.011691,13.1027,80.2907
Adyar (Urban),co,1.1661800520615415,mg/m³,2025-11-06 16:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,22.476468970335635,µg/m³,2025-11-06 16:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,94.64810473708782,µg/m³,2025-11-06 16:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,27.15151763686469,µg/m³,2025-11-06 16:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,16.43356118607416,µg/m³,2025-11-06 16:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,75.87863133523928,µg/m³,2025-11-06 16:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,1.6463115568694864,mg/m³,2025-11-06 16:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,41.96651720638938,µg/m³,2025-11-06 16:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,145.40030773662343,µg/m³,2025-11-06 16:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,38.43648143993057,µg/m³,2025-11-06 16:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,5.1812871873598185,µg/m³,2025-11-06 16:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,68.77293142315936,µg/m³,2025-11-06 16:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.3668736606590033,mg/m³,2025-11-06 16:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,23.91348439257829,µg/m³,2025-11-06 17:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,97.836799932206,µg/m³,2025-11-06 17:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,56.14188341738292,µg/m³,2025-11-06 17:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,23.591785450229374,µg/m³,2025-11-06 17:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,71.3246440031894,µg/m³,2025-11-06 17:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,1.715437143362555,mg/m³,2025-11-06 17:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,82.27298977175312,µg/m³,2025-11-06 17:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,51.58266838699369,µg/m³,2025-11-06 17:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,49.32654312912828,µg/m³,2025-11-06 17:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,17.868880685256272,µg/m³,2025-11-06 17:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,50.658073183742935,µg/m³,2025-11-06 17:30:40.011691,13.1027,80.2907
Adyar (Urban),co,1.4206526539335358,mg/m³,2025-11-06 17:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,95.32907191299843,µg/m³,2025-11-06 17:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,58.607133484075476,µg/m³,2025-11-06 17:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,56.568628927625504,µg/m³,2025-11-06 17:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,11.905955701866759,µg/m³,2025-11-06 17:30:40.011691,13.062700000000001,80.25070000000001
